Hourly Obs

Month/Year: 02/2010
Station Location: CONCORD MUNICIPAL AIRPORT (14745)
Lat: 43.195
Lon: -71.501
Elev: 346 ft. above sea level
WBAN,Date,Time,StationType,SkyCondition,SkyConditionFlag,Visibility,VisibilityFlag,WeatherType,WeatherTypeFlag,DryBulbFarenheit,DryBulbFarenheitFlag,DryBulbCelsius,DryBulbCelsiusFlag,WetBulbFarenheit,WetBulbFarenheitFlag,WetBulbCelsius,WetBulbCelsiusFlag,DewPointFarenheit,DewPointFarenheitFlag,DewPointCelsius,DewPointCelsiusFlag,RelativeHumidity,RelativeHumidityFlag,WindSpeed,WindSpeedFlag,WindDirection,WindDirectionFlag,ValueForWindCharacter,ValueForWindCharacterFlag,StationPressure,StationPressureFlag,PressureTendency,PressureTendencyFlag,PressureChange,PressureChangeFlag,SeaLevelPressure,SeaLevelPressureFlag,RecordType,RecordTypeFlag,HourlyPrecip,HourlyPrecipFlag,Altimeter,AltimeterFlag
14745,20100805,2349,11,CLR, , 2.00, ,BR, ,66, ,19.0, ,65, ,18.1, ,64, ,18.0, , 93, , 6, ,140, , , ,29.21, , , , , ,M, ,SP, , , ,29.58, 
14745,20100805,2351,11,CLR, , 1.75, ,BR, ,66, ,18.9, ,65, ,18.5, ,65, ,18.3, , 97, , 6, ,130, , , ,29.21, , , , , ,29.57, ,AA, , , ,29.58, 
14745,20100805,2359,11,CLR, , 3.00, ,BR, ,66, ,19.0, ,66, ,18.8, ,66, ,19.0, ,100, , 0, ,000, , , ,29.20, , , , , ,M, ,SP, , , ,29.57, 
14745,20100806,0051,11,CLR, , 7.00, , , ,66, ,18.9, ,65, ,18.5, ,65, ,18.3, , 97, , 7, ,180, , , ,29.21, ,3, ,001, ,29.57, ,AA, , , ,29.58, 
14745,20100806,0151,11,CLR, ,10.00, , , ,69, ,20.6, ,66, ,18.8, ,64, ,17.8, , 84, , 5, ,230, , , ,29.20, , , , , ,29.57, ,AA, , , ,29.57, 
14745,20100806,0251,11,CLR, ,10.00, , , ,68, ,20.0, ,65, ,18.6, ,64, ,17.8, , 87, , 0, ,000, , , ,29.20, , , , , ,29.57, ,AA, , , ,29.57, 
14745,20100806,0351,11,CLR, , 6.00, ,BR, ,64, ,17.8, ,63, ,17.4, ,63, ,17.2, , 97, , 0, ,000, , , ,29.21, ,5, ,000, ,29.57, ,AA, , , ,29.58, 
14745,20100806,0451,11,CLR, , 4.00, ,BR, ,63, ,17.2, ,62, ,16.8, ,62, ,16.7, , 97, , 0, ,000, , , ,29.22, , , , , ,29.58, ,AA, , , ,29.59, 
14745,20100806,0513,11,CLR, , 2.50, ,BR, ,63, ,17.0, ,63, ,17.2, ,63, ,17.0, ,100, , 3, ,140, , , ,29.22, , , , , ,M, ,SP, , , ,29.59, 
14745,20100806,0521,11,CLR, , 4.00, ,BR, ,63, ,17.0, ,63, ,17.2, ,63, ,17.0, ,100, , 0, ,000, , , ,29.23, , , , , ,M, ,SP, , , ,29.60, 
14745,20100806,0551,11,CLR, , 6.00, ,BR, ,65, ,18.3, ,64, ,17.6, ,63, ,17.2, , 93, , 3, ,140, , , ,29.23, , , , , ,29.60, ,AA, , , ,29.60, 
14745,20100806,0651,11,CLR, ,10.00, , , ,73, ,22.8, ,67, ,19.2, ,63, ,17.2, , 71, , 7, ,260, , , ,29.24, ,3, ,012, ,29.61, ,AA, , , ,29.61, 
14745,20100806,0751,11,CLR, ,10.00, , , ,76, ,24.4, ,67, ,19.5, ,62, ,16.7, , 62, , 8, ,270, , , ,29.25, , , , , ,29.62, ,AA, , , ,29.62, 
14745,20100806,0851,11,CLR, ,10.00, , , ,78, ,25.6, ,65, ,18.4, ,57, ,13.9, , 49, ,13, ,280, ,21, ,29.26, , , , , ,29.62, ,AA, , , ,29.63, 
14745,20100806,0951,11,CLR, ,10.00, , , ,80, ,26.7, ,65, ,18.5, ,56, ,13.3, , 44, ,14, ,280, ,24, ,29.26, ,0, ,004, ,29.62, ,AA, , , ,29.63, 
14745,20100806,1051,11,CLR, ,10.00, , , ,82, ,27.8, ,65, ,18.3, ,54, ,12.2, , 38, ,15, ,280, ,23, ,29.25, , , , , ,29.61, ,AA, , , ,29.62, 
14745,20100806,1151,11,BKN075 BKN090, ,10.00, , , ,83, ,28.3, ,65, ,18.2, ,53, ,11.7, , 36, ,11, ,280, , , ,29.24, , , , , ,29.61, ,AA, , , ,29.61, 
14745,20100806,1251,11,BKN090, ,10.00, , , ,81, ,27.2, ,62, ,16.6, ,48, ,8.9, , 32, ,20, ,260, ,29, ,29.24, ,6, ,005, ,29.60, ,AA, , , ,29.61, 
14745,20100806,1351,11,FEW070, ,10.00, , , ,84, ,28.9, ,66, ,18.7, ,54, ,12.2, , 36, ,14, ,300, , , ,29.24, , , , , ,29.60, ,AA, , , ,29.61, 
14745,20100806,1451,11,BKN070 BKN090, ,10.00, , , ,82, ,27.8, ,64, ,17.8, ,52, ,11.1, , 35, ,20, ,300, ,25, ,29.24, , , , , ,29.61, ,AA, , , ,29.61, 
14745,20100806,1551,11,FEW075 SCT095, ,10.00, , , ,79, ,26.1, ,63, ,16.9, ,51, ,10.6, , 38, ,15, ,300, , , ,29.26, ,3, ,007, ,29.62, ,AA, , , ,29.63, 
14745,20100806,1651,11,SCT075, ,10.00, , , ,74, ,23.3, ,62, ,16.4, ,53, ,11.7, , 48, ,16, ,320, ,23, ,29.30, , , , , ,29.67, ,AA, , , ,29.67, 
14745,20100806,1751,11,FEW080, ,10.00, , , ,72, ,22.2, ,59, ,15.0, ,49, ,9.4, , 44, ,15, ,310, ,22, ,29.34, , , , , ,29.70, ,AA, , , ,29.71, 
14745,20100806,1851,11,CLR, ,10.00, , , ,68, ,20.0, ,57, ,13.8, ,48, ,8.9, , 49, , 9, ,320, ,20, ,29.38, ,3, ,041, ,29.75, ,AA, , , ,29.75, 
14745,20100806,1951,11,CLR, ,10.00, , , ,65, ,18.3, ,55, ,12.9, ,47, ,8.3, , 52, , 6, ,340, , , ,29.41, , , , , ,29.77, ,AA, , , ,29.78, 
14745,20100806,2051,11,CLR, ,10.00, , , ,62, ,16.7, ,51, ,10.5, ,40, ,4.4, , 45, , 6, ,330, , , ,29.44, , , , , ,29.80, ,AA, , , ,29.81, 
14745,20100806,2151,11,CLR, ,10.00, , , ,59, ,15.0, ,50, ,10.2, ,42, ,5.6, , 54, , 5, ,320, , , ,29.45, ,1, ,024, ,29.82, ,AA, , , ,29.82, 
14745,20100806,2251,11,CLR, ,10.00, , , ,59, ,15.0, ,50, ,10.0, ,41, ,5.0, , 51, , 0, ,000, , , ,29.47, , , , , ,29.83, ,AA, , , ,29.84, 
14745,20100806,2351,11,CLR, ,10.00, , , ,51, ,10.6, ,48, ,8.8, ,45, ,7.2, , 80, , 3, ,160, , , ,29.48, , , , , ,29.85, ,AA, , , ,29.85, 
14745,20100807,0051,11,CLR, ,10.00, , , ,49, ,9.4, ,47, ,8.0, ,44, ,6.7, , 83, , 0, ,000, , , ,29.48, ,1, ,009, ,29.85, ,AA, , , ,29.85, 
14745,20100807,0151,11,CLR, ,10.00, , , ,47, ,8.3, ,45, ,7.2, ,43, ,6.1, , 86, , 0, ,000, , , ,29.49, , , , , ,29.86, ,AA, , , ,29.86, 
14745,20100807,0251,11,CLR, ,10.00, , , ,47, ,8.3, ,46, ,7.5, ,44, ,6.7, , 89, , 0, ,000, , , ,29.51, , , , , ,29.88, ,AA, , , ,29.88, 
14745,20100807,0351,11,OVC095, ,10.00, , , ,48, ,8.9, ,47, ,8.0, ,45, ,7.2, , 89, , 0, ,000, , , ,29.51, ,0, ,008, ,29.88, ,AA, , , ,29.88, 
14745,20100807,0451,11,SCT055 OVC100, ,10.00, , , ,49, ,9.4, ,48, ,8.6, ,46, ,7.8, , 89, , 0, ,000, , , ,29.53, , , , , ,29.89, ,AA, , , ,29.90, 
14745,20100807,0551,11,BKN055 OVC075, ,10.00, , , ,50, ,10.0, ,48, ,8.8, ,46, ,7.8, , 86, , 0, ,000, , , ,29.54, , , , , ,29.91, ,AA, , , ,29.91, 
14745,20100807,0651,11,SCT050 BKN075 BKN090, ,10.00, , , ,53, ,11.7, ,50, ,10.2, ,48, ,8.9, , 83, , 0, ,000, , , ,29.57, ,3, ,020, ,29.94, ,AA, , , ,29.94, 
14745,20100807,0751,11,CLR, ,10.00, , , ,60, ,15.6, ,53, ,11.7, ,47, ,8.3, , 62, , 0, ,000, , , ,29.57, , , , , ,29.93, ,AA, , , ,29.94, 
14745,20100807,0851,11,OVC050, ,10.00, , , ,67, ,19.4, ,55, ,12.9, ,45, ,7.2, , 45, , 5, ,350, , , ,29.58, , , , , ,29.95, ,AA, , , ,29.95, 
14745,20100807,0951,11,CLR, ,10.00, , , ,70, ,21.1, ,57, ,13.6, ,45, ,7.2, , 41, , 8, ,310, , , ,29.59, ,3, ,007, ,29.96, ,AA, , , ,29.96, 
14745,20100807,1051,11,SCT065, ,10.00, , , ,73, ,22.8, ,57, ,13.8, ,43, ,6.1, , 34, , 7, ,290, , , ,29.59, , , , , ,29.95, ,AA, , , ,29.96, 
14745,20100807,1151,11,CLR, ,10.00, , , ,75, ,23.9, ,57, ,14.0, ,42, ,5.6, , 31, ,13, ,300, ,18, ,29.58, , , , , ,29.95, ,AA, , , ,29.95, 
14745,20100807,1251,11,FEW070, ,10.00, , , ,74, ,23.3, ,56, ,13.4, ,40, ,4.4, , 29, , 6, ,VR , , , ,29.57, ,8, ,007, ,29.93, ,AA, , , ,29.94, 
14745,20100807,1351,11,FEW075, ,10.00, , , ,75, ,23.9, ,57, ,13.6, ,40, ,4.4, , 28, , 7, ,VR , ,17, ,29.57, , , , , ,29.94, ,AA, , , ,29.94, 
14745,20100807,1451,11,FEW080, ,10.00, , , ,76, ,24.4, ,57, ,13.8, ,40, ,4.4, , 27, , 9, ,250, , , ,29.57, , , , , ,29.93, ,AA, , , ,29.94, 
14745,20100807,1551,11,CLR, ,10.00, , , ,76, ,24.4, ,56, ,13.4, ,38, ,3.3, , 25, , 8, ,260, ,18, ,29.57, ,3, ,001, ,29.94, ,AA, , , ,29.94, 
14745,20100807,1651,11,CLR, ,10.00, , , ,76, ,24.4, ,57, ,14.0, ,41, ,5.0, , 29, , 9, ,280, , , ,29.57, , , , , ,29.94, ,AA, , , ,29.94, 
14745,20100807,1751,11,CLR, ,10.00, , , ,74, ,23.3, ,57, ,13.6, ,41, ,5.0, , 31, , 9, ,270, , , ,29.58, , , , , ,29.95, ,AA, , , ,29.95, 
14745,20100807,1851,11,CLR, ,10.00, , , ,71, ,21.7, ,56, ,13.1, ,42, ,5.6, , 35, , 0, ,000, , , ,29.60, ,3, ,009, ,29.96, ,AA, , , ,29.97, 
14745,20100807,1951,11,CLR, ,10.00, , , ,62, ,16.7, ,54, ,12.2, ,47, ,8.3, , 58, , 0, ,000, , , ,29.61, , , , , ,29.98, ,AA, , , ,29.98, 
14745,20100807,2051,11,CLR, ,10.00, , , ,58, ,14.4, ,53, ,11.5, ,48, ,8.9, , 70, , 0, ,000, , , ,29.63, , , , , ,30.00, ,AA, , , ,30.00, 
14745,20100807,2151,11,CLR, ,10.00, , , ,55, ,12.8, ,52, ,11.0, ,49, ,9.4, , 80, , 0, ,000, , , ,29.64, ,1, ,014, ,30.01, ,AA, , , ,30.01, 
14745,20100807,2251,11,CLR, ,10.00, , , ,53, ,11.7, ,50, ,10.2, ,48, ,8.9, , 83, , 0, ,000, , , ,29.64, , , , , ,30.01, ,AA, , , ,30.01, 
14745,20100807,2351,11,CLR, ,10.00, , , ,50, ,10.0, ,49, ,9.4, ,48, ,8.9, , 93, , 0, ,000, , , ,29.65, , , , , ,30.02, ,AA, , , ,30.02, 
14745,20100808,0051,11,CLR, ,10.00, , , ,50, ,10.0, ,49, ,9.4, ,48, ,8.9, , 93, , 0, ,000, , , ,29.66, ,2, ,006, ,30.02, ,AA, , , ,30.03, 
14745,20100808,0151,11,CLR, ,10.00, , , ,49, ,9.4, ,48, ,8.8, ,47, ,8.3, , 93, , 3, ,050, , , ,29.66, , , , , ,30.03, ,AA, , , ,30.03, 
14745,20100808,0251,11,CLR, ,10.00, , , ,49, ,9.4, ,48, ,8.8, ,47, ,8.3, , 93, , 0, ,000, , , ,29.66, , , , , ,30.03, ,AA, , , ,30.03, 
14745,20100808,0351,11,CLR, ,10.00, , , ,50, ,10.0, ,48, ,9.1, ,47, ,8.3, , 90, , 0, ,000, , , ,29.66, ,3, ,003, ,30.03, ,AA, , , ,30.03, 
14745,20100808,0451,11,CLR, ,10.00, , , ,48, ,8.9, ,47, ,8.3, ,46, ,7.8, , 93, , 0, ,000, , , ,29.67, , , , , ,30.04, ,AA, , , ,30.04, 
14745,20100808,0551,11,CLR, ,10.00, , , ,49, ,9.4, ,48, ,9.1, ,48, ,8.9, , 96, , 0, ,000, , , ,29.67, , , , , ,30.04, ,AA, , , ,30.04, 
14745,20100808,0651,11,CLR, ,10.00, , , ,57, ,13.9, ,53, ,11.8, ,50, ,10.0, , 78, , 0, ,000, , , ,29.68, ,3, ,005, ,30.05, ,AA, , , ,30.05, 
14745,20100808,0751,11,SCT080, ,10.00, , , ,64, ,17.8, ,57, ,13.7, ,51, ,10.6, , 63, , 0, ,000, , , ,29.69, , , , , ,30.06, ,AA, , , ,30.06, 
14745,20100808,0851,11,CLR, ,10.00, , , ,71, ,21.7, ,60, ,15.3, ,51, ,10.6, , 49, , 0, ,000, , , ,29.66, , , , , ,30.02, ,AA, , , ,30.03, 
14745,20100808,0951,11,CLR, ,10.00, , , ,76, ,24.4, ,61, ,16.1, ,50, ,10.0, , 40, , 8, ,180, , , ,29.66, ,8, ,007, ,30.03, ,AA, , , ,30.03, 
14745,20100808,1051,11,CLR, ,10.00, , , ,80, ,26.7, ,64, ,17.7, ,53, ,11.7, , 39, , 7, ,200, , , ,29.65, , , , , ,30.02, ,AA, , , ,30.02, 
14745,20100808,1151,11,SCT065, ,10.00, , , ,83, ,28.3, ,65, ,18.5, ,54, ,12.2, , 37, , 7, ,VR , , , ,29.63, , , , , ,30.00, ,AA, , , ,30.00, 
14745,20100808,1251,11,FEW070 SCT100, ,10.00, , , ,84, ,28.9, ,65, ,18.2, ,52, ,11.1, , 33, , 5, ,VR , , , ,29.62, ,8, ,012, ,29.99, ,AA, , , ,29.99, 
14745,20100808,1351,11,CLR, ,10.00, , , ,85, ,29.4, ,65, ,18.4, ,52, ,11.1, , 32, , 8, ,210, ,18, ,29.61, , , , , ,29.98, ,AA, , , ,29.98, 
14745,20100808,1451,11,FEW100, ,10.00, , , ,88, ,31.1, ,67, ,19.2, ,53, ,11.7, , 30, ,11, ,240, , , ,29.60, , , , , ,29.96, ,AA, , , ,29.97, 
14745,20100808,1551,11,FEW070, ,10.00, , , ,86, ,30.0, ,66, ,18.8, ,53, ,11.7, , 32, ,10, ,260, , , ,29.59, ,6, ,010, ,29.96, ,AA, , , ,29.96, 
14745,20100808,1651,11,FEW075 BKN100, ,10.00, , , ,87, ,30.6, ,66, ,19.0, ,53, ,11.7, , 31, , 5, ,VR , , , ,29.58, , , , , ,29.95, ,AA, , , ,29.95, 
14745,20100808,1751,11,FEW070, ,10.00, , , ,82, ,27.8, ,68, ,20.0, ,60, ,15.6, , 47, , 9, ,200, , , ,29.59, , , , , ,29.96, ,AA, , , ,29.96, 
14745,20100808,1851,11,SCT070, ,10.00, , , ,79, ,26.1, ,68, ,19.8, ,61, ,16.1, , 54, , 7, ,190, , , ,29.60, ,3, ,002, ,29.97, ,AA, , , ,29.97, 
14745,20100808,1951,11,CLR, ,10.00, , , ,76, ,24.4, ,67, ,19.5, ,62, ,16.7, , 62, , 8, ,170, , , ,29.61, , , , , ,29.98, ,AA, , , ,29.98, 
14745,20100808,2051,11,CLR, ,10.00, , , ,75, ,23.9, ,67, ,19.3, ,62, ,16.7, , 64, , 7, ,170, , , ,29.61, , , , , ,29.98, ,AA, , , ,29.98, 
14745,20100808,2151,11,CLR, ,10.00, , , ,74, ,23.3, ,66, ,19.1, ,62, ,16.7, , 66, , 6, ,190, , , ,29.62, ,1, ,007, ,29.98, ,AA, , , ,29.99, 
14745,20100808,2251,11,CLR, ,10.00, , , ,72, ,22.2, ,66, ,19.0, ,63, ,17.2, , 73, , 7, ,150, , , ,29.62, , , , , ,29.98, ,AA, , , ,29.99, 
14745,20100808,2351,11,CLR, ,10.00, , , ,70, ,21.1, ,66, ,18.6, ,63, ,17.2, , 79, , 5, ,150, , , ,29.61, , , , , ,29.98, ,AA, , , ,29.98, 
14745,20100809,0051,11,FEW070 OVC110, ,10.00, ,-RA, ,70, ,21.1, ,66, ,19.0, ,64, ,17.8, , 81, , 3, ,160, , , ,29.61, ,8, ,004, ,29.97, ,AA, ,  T, ,29.98, 
14745,20100809,0151,11,OVC110, ,10.00, , , ,70, ,21.1, ,67, ,19.3, ,65, ,18.3, , 84, , 8, ,170, , , ,29.59, , , , , ,29.96, ,AA, ,  T, ,29.96, 
14745,20100809,0251,11,FEW085 OVC110, ,10.00, , , ,70, ,21.1, ,67, ,19.3, ,65, ,18.3, , 84, , 3, ,150, , , ,29.59, , , , , ,29.95, ,AA, , , ,29.96, 
14745,20100809,0351,11,BKN110, ,10.00, , , ,69, ,20.6, ,66, ,19.1, ,65, ,18.3, , 87, , 8, ,160, , , ,29.59, ,6, ,007, ,29.95, ,AA, , , ,29.96, 
14745,20100809,0451,11,BKN110, ,10.00, , , ,70, ,21.1, ,67, ,19.6, ,66, ,18.9, , 87, , 7, ,160, , , ,29.59, , , , , ,29.96, ,AA, , , ,29.96, 
14745,20100809,0551,11,FEW110, , 9.00, , , ,71, ,21.7, ,68, ,19.8, ,66, ,18.9, , 84, , 3, ,160, , , ,29.60, , , , , ,29.96, ,AA, , , ,29.97, 
14745,20100809,0651,11,FEW110, ,10.00, , , ,73, ,22.8, ,69, ,20.6, ,67, ,19.4, , 82, , 6, ,140, , , ,29.61, ,3, ,007, ,29.97, ,AA, , , ,29.98, 
14745,20100809,0751,11,CLR, ,10.00, , , ,79, ,26.1, ,70, ,21.0, ,65, ,18.3, , 62, , 7, ,240, , , ,29.61, , , , , ,29.97, ,AA, , , ,29.98, 
14745,20100809,0851,11,CLR, ,10.00, , , ,82, ,27.8, ,70, ,21.2, ,64, ,17.8, , 55, , 7, ,250, , , ,29.59, , , , , ,29.96, ,AA, , , ,29.96, 
14745,20100809,0951,11,FEW120, ,10.00, , , ,84, ,28.9, ,70, ,21.3, ,63, ,17.2, , 49, , 6, ,270, , , ,29.59, ,8, ,006, ,29.95, ,AA, , , ,29.96, 
14745,20100809,1051,11,CLR, ,10.00, , , ,88, ,31.1, ,70, ,21.3, ,61, ,16.1, , 40, , 8, ,290, ,17, ,29.57, , , , , ,29.94, ,AA, , , ,29.94, 
14745,20100809,1151,11,SCT055, ,10.00, , , ,90, ,32.2, ,71, ,21.4, ,60, ,15.6, , 37, , 9, ,290, ,17, ,29.57, , , , , ,29.93, ,AA, , , ,29.94, 
14745,20100809,1251,11,FEW110, ,10.00, , , ,87, ,30.6, ,70, ,20.9, ,60, ,15.6, , 40, , 8, ,280, , , ,29.56, ,6, ,011, ,29.92, ,AA, , , ,29.93, 
14745,20100809,1351,11,FEW065, ,10.00, , , ,92, ,33.3, ,71, ,21.7, ,60, ,15.6, , 34, ,10, ,290, , , ,29.54, , , , , ,29.90, ,AA, , , ,29.91, 
14745,20100809,1451,11,SCT065, ,10.00, , , ,90, ,32.2, ,71, ,21.4, ,60, ,15.6, , 37, ,13, ,240, ,18, ,29.52, , , , , ,29.88, ,AA, , , ,29.89, 
14745,20100809,1551,11,SCT065, ,10.00, , , ,89, ,31.7, ,70, ,21.2, ,60, ,15.6, , 38, ,10, ,240, , , ,29.51, ,6, ,016, ,29.87, ,AA, , , ,29.88, 
14745,20100809,1651,11,CLR, , 9.00, , , ,87, ,30.6, ,71, ,21.5, ,62, ,16.7, , 43, , 7, ,290, , , ,29.50, , , , , ,29.87, ,AA, , , ,29.87, 
14745,20100809,1751,11,CLR, , 9.00, , , ,84, ,28.9, ,70, ,21.2, ,63, ,17.2, , 49, , 6, ,310, , , ,29.51, , , , , ,29.87, ,AA, , , ,29.88, 
14745,20100809,1851,11,FEW120, ,10.00, , , ,82, ,27.8, ,70, ,21.2, ,64, ,17.8, , 55, , 0, ,000, , , ,29.51, ,3, ,000, ,29.87, ,AA, , , ,29.88, 
14745,20100809,1951,11,FEW060 SCT075 BKN095, ,10.00, , , ,79, ,26.1, ,70, ,21.0, ,65, ,18.3, , 62, , 0, ,000, , , ,29.52, , , , , ,29.88, ,AA, , , ,29.89, 
14745,20100809,2005,11,BKN060 BKN095 OVC110, ,10.00, ,TS, ,79, ,26.0, ,70, ,21.3, ,66, ,19.0, , 65, , 5, ,020, , , ,29.52, , , , , ,M, ,SP, , , ,29.89, 
14745,20100809,2041,11,BKN029 BKN055 OVC070, , 2.00, ,TSRA BR, ,72, ,22.0, ,69, ,20.7, ,68, ,20.0, , 87, , 7, ,320, ,22, ,29.56, , , , , ,M, ,SP, , , ,29.93, 
14745,20100809,2049,11,BKN034 OVC060, , 4.00, ,-TSRA BR, ,72, ,22.0, ,69, ,20.7, ,68, ,20.0, , 87, ,10, ,360, ,18, ,29.55, , , , , ,M, ,SP, , , ,29.92, 
14745,20100809,2051,11,BKN031 BKN055 OVC070, , 4.00, ,-TSRA BR, ,71, ,21.7, ,69, ,20.5, ,68, ,20.0, , 90, ,11, ,010, , , ,29.55, , , , , ,29.91, ,AA, ,0.16, ,29.92, 
14745,20100809,2115,11,FEW031 BKN065 OVC085, , 7.00, ,TS, ,70, ,21.0, ,69, ,20.3, ,68, ,20.0, , 93, , 7, ,050, , , ,29.53, , , , , ,M, ,SP, , , ,29.90, 
14745,20100809,2141,11,FEW034 BKN065 OVC080, , 8.00, ,-RA, ,70, ,21.0, ,67, ,19.6, ,66, ,19.0, , 87, , 6, ,360, , , ,29.56, , , , , ,M, ,SP, , , ,29.93, 
14745,20100809,2151,11,SCT032 BKN060 BKN075, , 8.00, ,-RA, ,69, ,20.6, ,68, ,19.8, ,67, ,19.4, , 93, , 3, ,010, , , ,29.55, ,1, ,012, ,29.92, ,AA, ,  T, ,29.92, 
14745,20100809,2251,11,SCT110, , 6.00, ,BR, ,69, ,20.6, ,68, ,20.1, ,68, ,20.0, , 97, , 0, ,000, , , ,29.55, , , , , ,29.91, ,AA, ,  T, ,29.92, 
14745,20100809,2351,11,BKN055 BKN070, , 5.00, ,-RA BR, ,70, ,21.1, ,69, ,20.3, ,68, ,20.0, , 93, , 0, ,000, , , ,29.55, , , , , ,29.91, ,AA, ,  T, ,29.92, 
14745,20100810,0028,11,FEW049 BKN075 BKN100, , 2.50, ,-RA BR, ,70, ,21.0, ,69, ,20.3, ,68, ,20.0, , 93, , 0, ,000, , , ,29.54, , , , , ,M, ,SP, , , ,29.91, 
14745,20100810,0038,11,FEW070 SCT090 BKN110, , 3.00, ,-RA BR, ,70, ,21.0, ,69, ,20.3, ,68, ,20.0, , 93, , 0, ,000, , , ,29.54, , , , , ,M, ,SP, , , ,29.91, 
14745,20100810,0051,11,FEW075 BKN110, , 3.00, ,BR, ,69, ,20.6, ,68, ,20.1, ,68, ,20.0, , 97, , 0, ,000, , , ,29.54, ,8, ,004, ,29.90, ,AA, ,  T, ,29.91, 
14745,20100810,0121,11,OVC110, , 1.75, ,BR, ,70, ,21.0, ,69, ,20.3, ,68, ,20.0, , 93, , 0, ,000, , , ,29.53, , , , , ,M, ,SP, , , ,29.90, 
14745,20100810,0143,11,FEW034 OVC120, , 3.00, ,BR, ,70, ,21.0, ,69, ,20.3, ,68, ,20.0, , 93, , 0, ,000, , , ,29.54, , , , , ,M, ,SP, , , ,29.91, 
14745,20100810,0151,11,SCT036 OVC120, , 4.00, ,BR, ,69, ,20.6, ,68, ,20.1, ,68, ,20.0, , 97, , 0, ,000, , , ,29.54, , , , , ,29.90, ,AA, , , ,29.91, 
14745,20100810,0219,11,SCT038 BKN120, , 2.50, ,BR, ,68, ,20.0, ,68, ,20.0, ,68, ,20.0, ,100, , 0, ,000, , , ,29.53, , , , , ,M, ,SP, , , ,29.90, 
14745,20100810,0249,11,CLR, , 3.00, ,BR, ,70, ,21.0, ,70, ,21.1, ,70, ,21.0, ,100, , 0, ,000, , , ,29.53, , , , , ,M, ,SP, , , ,29.90, 
14745,20100810,0251,11,CLR, , 3.00, ,BR, ,70, ,21.1, ,69, ,20.7, ,69, ,20.6, , 97, , 0, ,000, , , ,29.53, , , , , ,29.89, ,AA, , , ,29.90, 
14745,20100810,0308,11,CLR, , 2.00, ,BR, ,70, ,21.0, ,69, ,20.3, ,68, ,20.0, , 93, , 0, ,000, , , ,29.53, , , , , ,M, ,SP, , , ,29.90, 
14745,20100810,0323,11,FEW038, , 3.00, ,BR, ,70, ,21.0, ,69, ,20.3, ,68, ,20.0, , 93, , 0, ,000, , , ,29.53, , , , , ,M, ,SP, , , ,29.90, 
14745,20100810,0342,11,FEW038 BKN060, , 2.50, ,BR, ,70, ,21.0, ,69, ,20.3, ,68, ,20.0, , 93, , 0, ,000, , , ,29.53, , , , , ,M, ,SP, , , ,29.90, 
14745,20100810,0351,11,BKN060, , 2.50, ,BR, ,69, ,20.6, ,68, ,20.1, ,68, ,20.0, , 97, , 0, ,000, , , ,29.53, ,5, ,002, ,29.89, ,AA, , , ,29.90, 
14745,20100810,0401,11,SCT049 BKN060 OVC070, , 3.00, ,BR, ,70, ,21.0, ,70, ,21.1, ,70, ,21.0, ,100, , 0, ,000, , , ,29.53, , , , , ,M, ,SP, , , ,29.90, 
14745,20100810,0451,11,FEW120, , 4.00, ,BR, ,69, ,20.6, ,68, ,20.1, ,68, ,20.0, , 97, , 5, ,320, , , ,29.54, , , , , ,29.90, ,AA, , , ,29.91, 
14745,20100810,0514,11,CLR, , 2.50, ,BR, ,70, ,21.0, ,69, ,20.3, ,68, ,20.0, , 93, , 5, ,320, , , ,29.54, , , , , ,M, ,SP, , , ,29.91, 
14745,20100810,0521,11,CLR, , 3.00, ,BR, ,70, ,21.0, ,69, ,20.3, ,68, ,20.0, , 93, , 5, ,310, , , ,29.54, , , , , ,M, ,SP, , , ,29.91, 
14745,20100810,0551,11,CLR, , 4.00, ,BR, ,70, ,21.1, ,69, ,20.3, ,68, ,20.0, , 93, , 5, ,320, , , ,29.54, , , , , ,29.91, ,AA, , , ,29.91, 
14745,20100810,0651,11,FEW008, , 5.00, ,BR, ,71, ,21.7, ,69, ,20.5, ,68, ,20.0, , 90, , 3, ,VR , , , ,29.55, ,3, ,008, ,29.92, ,AA, , , ,29.92, 
14745,20100810,0751,11,CLR, ,10.00, , , ,74, ,23.3, ,69, ,20.8, ,67, ,19.4, , 79, , 3, ,330, , , ,29.55, , , , , ,29.92, ,AA, , , ,29.92, 
14745,20100810,0851,11,CLR, ,10.00, , , ,76, ,24.4, ,70, ,21.1, ,67, ,19.4, , 74, , 7, ,300, , , ,29.54, , , , , ,29.91, ,AA, , , ,29.91, 
14745,20100810,0951,11,CLR, ,10.00, , , ,81, ,27.2, ,71, ,21.4, ,65, ,18.3, , 58, , 6, ,310, , , ,29.54, ,8, ,004, ,29.91, ,AA, , , ,29.91, 
14745,20100810,1051,11,CLR, ,10.00, , , ,83, ,28.3, ,68, ,20.2, ,60, ,15.6, , 46, , 6, ,VR , , , ,29.53, , , , , ,29.89, ,AA, , , ,29.90, 
14745,20100810,1151,11,CLR, ,10.00, , , ,85, ,29.4, ,67, ,19.4, ,56, ,13.3, , 37, , 7, ,280, , , ,29.52, , , , , ,29.88, ,AA, , , ,29.89, 
